Request_ID,Request_Date,Region,Service_Type,Priority,Customer_Type,Technician_ID,Assignment_Time_Min,Travel_Time_Min,Service_Time_Min,Delay_Reason,Spare_Part_Delay_Min,Approval_Delay_Min,Waiting_Time_Min,Total_Resolution_Time_Min,SLA_Time_Min,SLA_Status,Customer_Rating,Service_Status
SR15140,23-05-2026,Bangalore,Equipment Repair,High,Residential,T113,23.2,68.5,58.3,Spare Part,211.4,0,262.8,412.8,240,Breached,3.8,Completed
SR15141,06-05-2025,Bangalore,Network Support,Low,Residential,T104,27.1,49.9,20,Travel,0,0,43.4,140.4,300,Within SLA,4,Completed
SR15142,06-05-2026,Chennai,Network Support,Low,Residential,T107,32.7,25.2,116.3,No Delay,0,0,31.7,205.9,300,Within SLA,4.5,Cancelled
SR15143,27-04-2026,Bangalore,Installation,Low,Business,T122,39.7,47.9,85.6,Scheduling,0,0,44,217.2,300,Within SLA,5,Cancelled
SR15144,11-12-2025,Hyderabad,Equipment Repair,Medium,Industrial,T101,29,64.7,151.2,Spare Part,106.6,0,144.5,389.4,270,Breached,3.7,Completed
SR15145,09-08-2025,Chennai,Preventive Maintenance,High,Business,T109,15.7,64,72.1,Customer Availability,0,0,46.9,198.7,240,Within SLA,4.9,Completed
SR15146,25-01-2025,Hyderabad,Installation,Medium,Industrial,T129,49,49.1,85.7,Approval,0,15,37.2,221,270,Within SLA,5,Completed
SR15147,12-06-2026,Chennai,Network Support,Medium,Business,T105,53.3,58.2,74.9,Customer Availability,0,0,39.1,225.5,270,Within SLA,5,Completed
SR15148,01-07-2025,Bangalore,Installation,Medium,Business,T110,28.6,37.3,125,No Delay,0,0,24.9,215.8,270,Within SLA,4.9,Completed
SR15149,14-05-2026,Bangalore,Equipment Repair,High,Industrial,T111,57.3,64.9,20,Travel,0,0,28.1,170.3,240,Within SLA,4.8,Completed
SR15150,11-02-2025,Pune,Equipment Repair,Low,Residential,T118,27.4,41.8,96.9,Scheduling,0,0,34,200.1,300,Within SLA,4.6,Completed
SR15151,26-04-2026,Pune,Equipment Repair,High,Residential,T105,50.6,34.7,65.4,Customer Availability,0,0,44.5,195.2,240,Within SLA,4.3,Completed
SR15152,15-03-2026,Hyderabad,Electrical Service,High,Business,T124,20.8,69,87.3,No Delay,0,0,43.9,221,240,Within SLA,4.2,Completed
SR15153,06-02-2026,Bangalore,Equipment Repair,Medium,Business,T122,70.6,52.7,131.7,No Delay,0,0,5,260,270,Within SLA,4.7,Cancelled
SR15154,30-06-2026,Pune,Network Support,Medium,Business,T124,8.6,51.6,52.9,Travel,0,0,34.3,147.4,270,Within SLA,4.8,Completed
SR15155,11-12-2025,Bangalore,Network Support,Low,Residential,T121,18.5,60.7,52.3,No Delay,0,0,37.1,168.6,300,Within SLA,4.9,Completed
SR15156,14-02-2025,Chennai,Electrical Service,Medium,Industrial,T104,68,48.6,141.5,No Delay,0,0,29.8,287.9,270,Breached,4.8,Completed
SR15157,21-01-2025,Pune,Network Support,Low,Residential,T126,9.3,31.4,74.5,Technician Availability,0,0,24.8,140,300,Within SLA,4.2,Completed
SR15158,11-03-2025,Hyderabad,Network Support,Low,Business,T119,31.3,45.5,69.1,Technician Availability,0,0,48.3,194.2,300,Within SLA,4.6,Cancelled
SR15159,17-02-2025,Pune,Installation,Medium,Residential,T116,27.1,20.2,69.5,Approval,0,73,96.3,213.1,270,Within SLA,4.5,Completed
SR15160,06-05-2026,Bangalore,Equipment Repair,High,Residential,T102,35.5,73.4,36,No Delay,0,0,32.4,177.3,240,Within SLA,4.9,Completed
SR15161,05-07-2026,Mumbai,Installation,Critical,Residential,T115,38.8,27.8,131.8,Technician Availability,0,0,14.3,212.7,210,Breached,4.7,Completed
SR15162,14-10-2025,Mumbai,Installation,High,Industrial,T109,31.4,88.9,128.3,Spare Part,93,0,108.9,357.5,240,Breached,3.8,Completed
SR15163,10-01-2025,Bangalore,Network Support,Medium,Business,T117,46.1,34.2,33.1,Travel,0,0,38.2,151.6,270,Within SLA,4.5,Completed
SR15164,26-06-2026,Chennai,Preventive Maintenance,Critical,Residential,T126,56.2,62.3,74.8,Spare Part,204.6,0,247.3,440.6,210,Breached,3.1,Completed
SR15165,01-10-2025,Pune,Equipment Repair,Medium,Residential,T130,26.3,87.6,38,Spare Part,114.9,0,150.1,302,270,Breached,3.7,Completed
SR15166,16-01-2026,Mumbai,Preventive Maintenance,Low,Business,T102,8.2,55.2,109.2,Approval,0,115.7,145.6,318.2,300,Breached,5,Cancelled
SR15167,25-11-2025,Chennai,Network Support,Medium,Residential,T122,24.9,43.6,103,Approval,0,40.3,77.2,248.7,270,Within SLA,4.8,Completed
SR15168,24-04-2026,Bangalore,Electrical Service,Medium,Residential,T129,39.5,50.6,55.2,No Delay,0,0,39.7,185,270,Within SLA,4.3,Completed
SR15169,15-01-2025,Chennai,Installation,Medium,Residential,T106,37.4,32.7,71.7,Approval,0,51.1,94.5,236.3,270,Within SLA,5,Completed
SR15170,31-05-2026,Bangalore,Network Support,High,Residential,T128,48.2,10,125.6,Approval,0,87.3,143.6,327.4,240,Breached,4.4,Completed
SR15171,10-07-2025,Pune,Network Support,Low,Business,T101,62.9,61.9,80.8,Technician Availability,0,0,29.3,234.9,300,Within SLA,4.7,Completed
SR15172,17-06-2025,Chennai,Preventive Maintenance,Medium,Residential,T108,38.2,10,66.4,Travel,0,0,31.1,145.7,270,Within SLA,4.5,Completed
SR15173,05-06-2026,Pune,Electrical Service,Medium,Industrial,T111,28.9,22.6,114.1,No Delay,0,0,48.4,214,270,Within SLA,4.4,Completed
SR15174,17-05-2025,Chennai,Installation,High,Residential,T120,24.1,51.2,87.4,Customer Availability,0,0,30.2,192.9,240,Within SLA,5,Completed
SR15175,03-06-2025,Bangalore,Electrical Service,Critical,Industrial,T130,32.2,36.8,123.6,Spare Part,183.3,0,191,383.6,210,Breached,3.9,Completed
SR15176,23-01-2026,Bangalore,Electrical Service,High,Business,T123,47.8,59.8,113.8,Technician Availability,0,0,40.1,261.5,240,Breached,4.7,Completed
SR15177,28-07-2025,Chennai,Electrical Service,Medium,Residential,T126,25.9,82,104.6,No Delay,0,0,57.4,269.9,270,Within SLA,4.4,Completed
SR15178,29-09-2025,Bangalore,Equipment Repair,High,Industrial,T115,43.9,44.9,58.6,Approval,0,107.1,134.9,282.3,240,Breached,4.3,Completed
SR15179,23-05-2025,Hyderabad,Electrical Service,Medium,Industrial,T109,18.7,37.8,125,Technician Availability,0,0,5,186.5,270,Within SLA,4.8,Completed
SR15180,10-03-2025,Hyderabad,Network Support,Critical,Residential,T102,34.7,85.4,85.2,Customer Availability,0,0,12.3,217.6,210,Breached,5,Completed
SR15181,04-09-2025,Pune,Equipment Repair,High,Residential,T107,11.8,63.7,87.4,Spare Part,205.3,0,226.1,389,240,Breached,4.3,Completed
SR15182,18-09-2025,Hyderabad,Equipment Repair,Medium,Business,T117,26.5,68.5,39.9,Travel,0,0,22.4,157.3,270,Within SLA,5,Completed
SR15183,20-03-2025,Hyderabad,Electrical Service,High,Business,T103,57.2,66.9,64.7,No Delay,0,0,53.1,241.9,240,Breached,4.8,Completed
SR15184,09-06-2026,Mumbai,Network Support,Medium,Residential,T104,38.9,45.1,57.4,No Delay,0,0,49.6,191,270,Within SLA,5,Completed
SR15185,26-11-2025,Mumbai,Installation,Low,Business,T103,33,42.5,100.3,Customer Availability,0,0,61.8,237.6,300,Within SLA,5,Completed
SR15186,08-07-2025,Mumbai,Electrical Service,High,Business,T108,39.1,31,112.2,Spare Part,176.1,0,231.7,414,240,Breached,4.1,Completed
SR15187,05-04-2025,Mumbai,Equipment Repair,Medium,Business,T111,42.7,64.5,76.8,Scheduling,0,0,40,224,270,Within SLA,5,Completed
SR15188,08-01-2025,Bangalore,Installation,Critical,Business,T128,39.9,57.7,89.3,No Delay,0,0,33.8,220.7,210,Breached,4.7,Completed
SR15189,08-03-2025,Pune,Installation,Medium,Residential,T130,38.4,62.9,83,Approval,0,119.3,134.8,319.1,270,Breached,4.4,Completed
SR15190,11-05-2026,Pune,Equipment Repair,High,Residential,T116,20,12.6,138,Technician Availability,0,0,9.8,180.4,240,Within SLA,4.6,Completed
SR15191,10-07-2025,Hyderabad,Installation,High,Industrial,T128,12.8,68.6,20,Customer Availability,0,0,28.6,130,240,Within SLA,5,Completed
SR15192,01-01-2026,Pune,Network Support,High,Business,T114,45.9,40.8,52.4,Spare Part,178.5,0,188.5,327.6,240,Breached,4.2,Completed
SR15193,05-06-2026,Hyderabad,Network Support,Medium,Residential,T123,15.4,10,76.3,No Delay,0,0,57.4,159.1,270,Within SLA,4.4,Completed
SR15194,27-04-2025,Pune,Electrical Service,Medium,Industrial,T119,40.5,24,94.5,Technician Availability,0,0,31,190,270,Within SLA,4.8,Completed
SR15195,24-09-2025,Chennai,Electrical Service,High,Business,T123,50.1,40,70.1,Travel,0,0,35.9,196.1,240,Within SLA,4.8,Completed
SR15196,30-04-2026,Chennai,Installation,High,Industrial,T102,19.5,35.7,36.1,No Delay,0,0,48.2,139.5,240,Within SLA,4.6,Completed
SR15197,24-05-2026,Pune,Equipment Repair,Medium,Business,T112,25.2,50.3,104.9,No Delay,0,0,38.7,219.1,270,Within SLA,4.4,Completed
SR15198,25-10-2025,Bangalore,Network Support,Medium,Residential,T111,32.7,59.2,135.8,Travel,0,0,10,237.7,270,Within SLA,5,Completed
SR15199,13-06-2025,Hyderabad,Preventive Maintenance,Critical,Industrial,T116,21.7,47.7,38,Travel,0,0,27.6,135,210,Within SLA,5,Completed
SR15200,11-01-2026,Pune,Electrical Service,High,Residential,T111,21.5,40.6,96.9,No Delay,0,0,19.1,178.1,240,Within SLA,4,Completed
SR15201,25-09-2025,Hyderabad,Network Support,High,Business,T103,27,52.8,119,Approval,0,32.2,76.6,275.4,240,Breached,4.6,Completed
SR15202,03-07-2026,Mumbai,Installation,High,Business,T123,23.4,53.1,98.7,No Delay,0,0,35.7,210.9,240,Within SLA,4.9,Completed
SR15203,15-03-2025,Pune,Network Support,Medium,Business,T110,42.3,75.4,116.8,Travel,0,0,30.9,265.4,270,Within SLA,5,Completed
SR15204,23-05-2026,Bangalore,Network Support,Critical,Industrial,T129,36.2,37.8,73.8,Spare Part,158.8,0,193.5,341.3,210,Breached,3.5,Completed
SR15205,14-03-2025,Mumbai,Installation,Medium,Industrial,T105,13.3,47.8,58.5,No Delay,0,0,31.5,151.1,270,Within SLA,4.5,Completed
SR15206,04-11-2025,Pune,Electrical Service,Medium,Industrial,T128,60.9,83,124.3,Approval,0,91.7,113.2,381.4,270,Breached,4.4,Completed
SR15207,18-07-2025,Chennai,Electrical Service,Low,Residential,T113,30.5,25.6,96.3,Scheduling,0,0,27.4,179.8,300,Within SLA,4.9,Completed
SR15208,10-05-2025,Pune,Preventive Maintenance,Medium,Industrial,T125,34,42.7,90.8,No Delay,0,0,20.8,188.3,270,Within SLA,4.8,Completed
SR15209,26-07-2026,Chennai,Preventive Maintenance,Medium,Business,T124,27.1,31.7,92.3,No Delay,0,0,40.8,191.9,270,Within SLA,5,Completed
SR15210,02-05-2026,Chennai,Electrical Service,High,Residential,T106,34.8,24.9,41.3,Spare Part,116,0,162.5,263.5,240,Breached,5,Completed
SR15211,31-05-2025,Pune,Electrical Service,High,Business,T128,21.4,54.5,65.6,Scheduling,0,0,15.9,157.4,240,Within SLA,4.5,Completed
SR15212,25-07-2025,Pune,Electrical Service,Critical,Business,T120,14.7,76.6,90.4,Scheduling,0,0,59.3,241,210,Breached,4.7,Completed
SR15213,28-06-2025,Chennai,Electrical Service,Low,Industrial,T103,30,92,136.9,Scheduling,0,0,53.4,312.3,300,Breached,4.4,Completed
SR15214,16-07-2025,Hyderabad,Network Support,High,Industrial,T122,56.5,49.2,52.8,Spare Part,52,0,68.7,227.2,240,Within SLA,4.9,Completed
SR15215,30-03-2025,Mumbai,Preventive Maintenance,High,Industrial,T109,43.4,60.1,63.3,No Delay,0,0,34.4,201.2,240,Within SLA,5,Completed
SR15216,10-03-2026,Bangalore,Installation,Low,Business,T121,53.3,60.8,102.6,No Delay,0,0,20.7,237.4,300,Within SLA,4.6,Completed
SR15217,02-07-2025,Pune,Equipment Repair,Medium,Residential,T128,26.4,45.9,20,Scheduling,0,0,24.1,116.4,270,Within SLA,4.8,Completed
SR15218,28-07-2025,Mumbai,Installation,Medium,Industrial,T107,22.8,75.6,79,No Delay,0,0,5,182.4,270,Within SLA,4,Completed
SR15219,08-05-2026,Mumbai,Equipment Repair,Low,Industrial,T123,27.3,46.7,48.2,Technician Availability,0,0,5,127.2,300,Within SLA,4.7,Completed
SR15220,10-05-2025,Hyderabad,Network Support,Low,Residential,T130,42.7,71.7,149.5,Spare Part,110.7,0,143.1,407,300,Breached,4,Completed
SR15221,13-01-2025,Mumbai,Preventive Maintenance,High,Business,T107,50.3,42.9,108.8,Technician Availability,0,0,42.1,244.1,240,Breached,4.8,Completed
SR15222,16-04-2025,Pune,Equipment Repair,High,Business,T125,30.9,26.9,57.2,Spare Part,92,0,115.4,230.4,240,Within SLA,4.5,Completed
SR15223,10-01-2026,Mumbai,Electrical Service,High,Residential,T102,13.9,28.2,87.4,Spare Part,99.1,0,129.4,258.9,240,Breached,4.3,Completed
SR15224,05-08-2026,Pune,Network Support,High,Industrial,T108,49.6,17.6,55.9,Spare Part,163.1,0,199.5,322.6,240,Breached,4.7,Completed
SR15225,09-04-2025,Pune,Equipment Repair,Low,Residential,T118,51.6,75.3,53.8,Spare Part,204.3,0,260.9,441.6,300,Breached,3.6,Completed
SR15226,10-08-2026,Chennai,Electrical Service,Low,Industrial,T127,42.7,75.5,46.5,Scheduling,0,0,43.8,208.5,300,Within SLA,4.3,Completed
SR15227,11-07-2025,Hyderabad,Network Support,Medium,Residential,T101,56.4,35.7,63.9,Technician Availability,0,0,40.2,196.2,270,Within SLA,4.8,Completed
SR15228,21-11-2025,Bangalore,Equipment Repair,Medium,Business,T128,6.3,28.6,96.7,No Delay,0,0,27.6,159.2,270,Within SLA,5,Completed
SR15229,12-04-2026,Chennai,Electrical Service,Critical,Business,T110,21.1,34.5,120.8,No Delay,0,0,47.8,224.2,210,Breached,4.7,Completed
SR15230,02-01-2026,Bangalore,Preventive Maintenance,High,Business,T106,35.3,53.6,52.9,No Delay,0,0,17.7,159.5,240,Within SLA,4.5,Completed
SR15231,14-11-2025,Pune,Network Support,Medium,Business,T118,19.1,31.3,56.9,Spare Part,135.8,0,181.7,289,270,Breached,4.4,Completed
SR15232,24-05-2025,Chennai,Equipment Repair,Low,Residential,T130,48.8,61,152.6,Approval,0,109.9,173.1,435.5,300,Breached,4.1,Completed
SR15233,19-01-2026,Mumbai,Electrical Service,High,Residential,T113,17.4,43.9,89,No Delay,0,0,24,174.3,240,Within SLA,4.9,Completed
SR15234,04-08-2025,Mumbai,Preventive Maintenance,High,Industrial,T121,55.2,71.7,76,No Delay,0,0,21.5,224.4,240,Within SLA,4.5,Completed
SR15235,27-12-2025,Bangalore,Electrical Service,High,Residential,T101,22.3,63.5,60,Spare Part,150.4,0,178.5,324.3,240,Breached,3.5,Completed
SR15236,20-11-2025,Pune,Preventive Maintenance,Medium,Industrial,T123,56,27.6,65.2,Approval,0,15,49.6,198.4,270,Within SLA,4.6,Cancelled
SR15237,15-01-2025,Bangalore,Equipment Repair,Medium,Residential,T129,22.6,24.8,86.4,Technician Availability,0,0,60.6,194.4,270,Within SLA,5,Completed
SR15238,05-08-2025,Hyderabad,Electrical Service,Medium,Residential,T101,5,54.2,119.5,Spare Part,107.5,0,131.5,310.2,270,Breached,4.3,Completed
SR15239,07-05-2026,Mumbai,Electrical Service,High,Residential,T112,37.1,46.4,51.5,Scheduling,0,0,27.2,162.2,240,Within SLA,4.6,Completed
SR15240,01-07-2026,Chennai,Installation,Low,Residential,T128,45.2,75.5,77.7,Technician Availability,0,0,5,203.4,300,Within SLA,4.1,Completed
SR15241,02-07-2025,Chennai,Network Support,Medium,Business,T108,19.4,57.8,138.6,Technician Availability,0,0,28.5,244.3,270,Within SLA,4.8,Completed
SR15242,27-09-2025,Chennai,Electrical Service,High,Residential,T128,58.8,40.8,39,No Delay,0,0,13.9,152.5,240,Within SLA,4.5,Completed
SR15243,12-04-2026,Mumbai,Preventive Maintenance,Medium,Industrial,T121,55.5,83.6,122.9,Approval,0,116.4,157.6,419.6,270,Breached,3.8,Completed
SR15244,03-06-2026,Pune,Network Support,High,Business,T105,32.3,41.4,148,Technician Availability,0,0,35.1,256.8,240,Breached,4.4,Completed
SR15245,26-06-2026,Mumbai,Equipment Repair,Low,Residential,T103,39.8,23.2,86.2,No Delay,0,0,57.6,206.8,300,Within SLA,4.2,Completed
SR15246,12-04-2026,Mumbai,Network Support,Low,Residential,T118,35.2,45.9,124.5,No Delay,0,0,55.6,261.2,300,Within SLA,4.6,Completed
SR15247,01-11-2025,Chennai,Installation,High,Industrial,T106,44.8,33.9,27.5,No Delay,0,0,39.5,145.7,240,Within SLA,5,Completed
SR15248,24-05-2025,Mumbai,Equipment Repair,Medium,Business,T104,47.8,69.7,77,No Delay,0,0,40.7,235.2,270,Within SLA,5,Completed
SR15249,21-04-2025,Chennai,Electrical Service,Low,Business,T115,10.2,27.4,117.4,Technician Availability,0,0,33.9,188.9,300,Within SLA,4.8,Cancelled
SR15250,20-08-2025,Pune,Equipment Repair,Low,Business,T129,60.2,67,41.7,Spare Part,181.3,0,207.3,376.2,300,Breached,4,Completed
SR15251,07-08-2026,Hyderabad,Equipment Repair,High,Business,T126,52.8,44.8,124.2,Spare Part,123.6,0,150.8,372.6,240,Breached,3.9,Completed
SR15252,15-08-2026,Chennai,Installation,High,Industrial,T128,19.3,18.3,160.7,Spare Part,230.6,0,265.9,464.2,240,Breached,3.8,Cancelled
SR15253,15-05-2026,Bangalore,Preventive Maintenance,Critical,Residential,T104,56.8,58.5,63.2,Technician Availability,0,0,50.3,228.8,210,Breached,4.6,Completed
SR15254,08-07-2026,Hyderabad,Equipment Repair,High,Residential,T106,63.7,73.7,107.3,Technician Availability,0,0,32.9,277.6,240,Breached,4.4,Cancelled
SR15255,30-09-2025,Pune,Preventive Maintenance,High,Business,T118,9.3,52,113.9,Approval,0,100.2,139.1,314.3,240,Breached,4.2,Completed
SR15256,22-06-2025,Hyderabad,Network Support,Medium,Industrial,T118,45.3,46.2,133.1,No Delay,0,0,42.4,267,270,Within SLA,4.7,Completed
SR15257,07-01-2025,Chennai,Installation,High,Residential,T129,48.8,87.2,50.7,Travel,0,0,36.7,223.4,240,Within SLA,5,Completed
SR15258,04-06-2025,Pune,Electrical Service,Medium,Business,T126,40.5,74,65.4,No Delay,0,0,10.3,190.2,270,Within SLA,4.4,Completed
SR15259,06-06-2026,Bangalore,Equipment Repair,High,Business,T110,52.6,65.4,104.4,Travel,0,0,63,285.4,240,Breached,4.4,Completed
SR15260,30-06-2026,Chennai,Preventive Maintenance,High,Industrial,T113,38,10,87.7,Spare Part,196.3,0,229.9,365.6,240,Breached,4.1,Completed
SR15261,02-07-2026,Chennai,Equipment Repair,High,Industrial,T120,42.4,36,139.7,Spare Part,124.7,0,166.9,385,240,Breached,4.3,Completed
SR15262,02-06-2026,Pune,Installation,Medium,Industrial,T122,6.5,45.7,75.8,Technician Availability,0,0,36.3,164.3,270,Within SLA,5,Completed
SR15263,03-08-2025,Pune,Electrical Service,High,Business,T118,25.1,59.3,72.3,Approval,0,49.8,49.7,206.4,240,Within SLA,5,Completed
SR15264,14-05-2025,Hyderabad,Network Support,Medium,Industrial,T130,54,67.9,96.1,Spare Part,71.1,0,107.4,325.4,270,Breached,4.1,Completed
SR15265,12-10-2025,Bangalore,Network Support,Medium,Business,T107,24.6,29.2,95.4,Customer Availability,0,0,8.7,157.9,270,Within SLA,4.9,Completed
SR15266,06-05-2025,Hyderabad,Preventive Maintenance,Critical,Residential,T127,34.2,61.6,81.4,Scheduling,0,0,18.7,195.9,210,Within SLA,5,Completed
SR15267,15-03-2026,Hyderabad,Network Support,Medium,Business,T108,18.1,26.7,57.4,No Delay,0,0,44.4,146.6,270,Within SLA,4.6,Completed
SR15268,01-06-2025,Chennai,Preventive Maintenance,Low,Business,T125,25,64.2,89.3,Technician Availability,0,0,40,218.5,300,Within SLA,4.4,Completed
SR15269,27-11-2025,Pune,Electrical Service,High,Residential,T106,40.1,27.9,98.9,Travel,0,0,28.4,195.3,240,Within SLA,4.8,Completed
SR15270,22-06-2026,Chennai,Equipment Repair,High,Industrial,T102,32.9,74.9,59.5,No Delay,0,0,18.2,185.5,240,Within SLA,4.8,Completed
SR15271,18-01-2026,Bangalore,Installation,High,Industrial,T122,7.7,55.1,50.9,No Delay,0,0,33,146.7,240,Within SLA,4.8,Completed
SR15272,25-04-2025,Hyderabad,Electrical Service,High,Business,T108,23.7,42.3,96.1,Customer Availability,0,0,31.1,193.2,240,Within SLA,4.1,Completed
SR15273,27-04-2026,Bangalore,Electrical Service,Low,Business,T110,55.9,56.1,177.8,Customer Availability,0,0,38.5,328.3,300,Breached,4.7,Completed
SR15274,11-10-2025,Pune,Network Support,Low,Residential,T117,51,36.9,123,Spare Part,87.4,0,132.3,343.2,300,Breached,4.9,Completed
SR15275,16-03-2025,Pune,Network Support,Low,Industrial,T127,35.5,50.5,79.4,No Delay,0,0,36.8,202.2,300,Within SLA,4.9,Completed
SR15276,15-06-2025,Mumbai,Installation,Medium,Residential,T122,40,30,78.9,No Delay,0,0,47.7,196.6,270,Within SLA,4.5,Completed
SR15277,08-07-2025,Bangalore,Equipment Repair,High,Business,T112,25.3,55.9,90.2,Approval,0,106,151.3,322.7,240,Breached,4.4,Completed
SR15278,19-03-2025,Chennai,Electrical Service,Medium,Business,T111,55.8,44.9,67.7,Travel,0,0,41.3,209.7,270,Within SLA,5,Completed
SR15279,21-01-2025,Bangalore,Network Support,Medium,Residential,T117,31.1,45.9,97.4,Spare Part,202.7,0,217.4,391.8,270,Breached,4.1,Completed
SR15280,20-07-2026,Hyderabad,Electrical Service,High,Residential,T116,16.5,49.2,41.2,No Delay,0,0,20.5,127.4,240,Within SLA,4.7,Completed
SR15281,03-07-2025,Pune,Equipment Repair,Medium,Industrial,T122,9.5,32.2,71.7,Technician Availability,0,0,43.1,156.5,270,Within SLA,4.7,Completed
SR15282,10-08-2025,Pune,Preventive Maintenance,Low,Residential,T110,8.9,91.6,126.2,Technician Availability,0,0,22.1,248.8,300,Within SLA,4.8,Completed
SR15283,24-11-2025,Bangalore,Equipment Repair,Medium,Industrial,T120,23.1,45.9,106.9,Technician Availability,0,0,28.8,204.7,270,Within SLA,4.4,Completed
SR15284,28-06-2025,Bangalore,Electrical Service,Low,Industrial,T103,59.7,72,106.2,Technician Availability,0,0,52.8,290.7,300,Within SLA,5,Completed
SR15285,22-04-2025,Bangalore,Electrical Service,Medium,Residential,T119,75.1,26.7,119.2,No Delay,0,0,43.8,264.8,270,Within SLA,4.9,Cancelled
SR15286,28-02-2025,Hyderabad,Installation,High,Residential,T104,51,10,75.4,Technician Availability,0,0,40.1,176.5,240,Within SLA,5,Completed
SR15287,23-11-2025,Hyderabad,Electrical Service,Critical,Industrial,T119,8.9,55.1,43.5,Spare Part,186.9,0,221.5,329,210,Breached,3.9,Completed
SR15288,10-07-2025,Chennai,Network Support,Low,Residential,T109,18.3,71.3,91.5,Technician Availability,0,0,50.9,232,300,Within SLA,4.9,Completed
SR15289,19-07-2025,Bangalore,Installation,Medium,Industrial,T120,18.4,74.3,99.4,No Delay,0,0,44.3,236.4,270,Within SLA,4.9,Completed
SR15290,08-11-2025,Chennai,Electrical Service,High,Industrial,T117,30.7,68.7,137.4,Scheduling,0,0,41.8,278.6,240,Breached,4.8,Completed
